Date,SP500 P,SP500 D,SP500 E,CPI,Date Fraction,Long Interest Rate GS10,Real Price,Real Dividend,Real Total Return Price,Real Earnings,Real TR Scaled Earnings,CAPE,,TR CAPE,,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns,10y Annualized Stock Real Return,10y Annualized Bonds Real Return,Real 10y Excess Annualized Returns,,,,
1922.12,8.78,0.51,0.69,16.90,1922.96,4.36,148.40,8.62," 	2,257.64 ",11.66, 	177.42 ,7.96,,11.45,,13.90%,1.00,6.19,5.78%,7.24%,-1.46%,,,,
1923.01,8.90,0.51,0.71,16.80,1923.04,4.36,151.32,8.70," 	2,313.15 ",12.14, 	185.62 ,8.15,,11.73,,13.44%,1.01,6.24,6.15%,7.36%,-1.21%,,,,
1923.02,9.28,0.51,0.74,16.80,1923.12,4.34,157.78,8.73," 	2,423.03 ",12.55, 	192.77 ,8.53,,12.27,,12.92%,1.01,6.28,4.57%,7.51%,-2.94%,,,,
1923.03,9.43,0.52,0.76,16.80,1923.21,4.31,160.33,8.76," 	2,473.40 ",12.96, 	200.00 ,8.70,,12.51,,12.72%,1.01,6.32,4.47%,7.58%,-3.11%,,,,
1923.04,9.10,0.52,0.79,16.90,1923.29,4.29,153.81,8.73," 	2,383.95 ",13.30, 	206.09 ,8.37,,12.04,,13.26%,1.01,6.31,5.98%,7.63%,-1.65%,,,,
1923.05,8.67,0.52,0.81,16.90,1923.37,4.26,146.54,8.76," 	2,282.61 ",13.70, 	213.47 ,8.00,,11.51,,13.95%,1.01,6.35,9.21%,7.61%,1.60%,,,,
1923.06,8.34,0.52,0.84,17.00,1923.46,4.24,140.13,8.74," 	2,194.16 ",14.03, 	219.68 ,7.67,,11.04,,14.46%,1.01,6.35,11.35%,7.57%,3.77%,,,,
1923.07,8.06,0.52,0.86,17.20,1923.54,4.21,133.85,8.66," 	2,107.14 ",14.27, 	224.62 ,7.35,,10.57,,15.08%,1.01,6.31,12.36%,7.35%,5.01%,,,,
1923.08,8.10,0.52,0.88,17.10,1923.62,4.19,135.30,8.74," 	2,141.45 ",14.75, 	233.52 ,7.44,,10.72,,14.87%,1.01,6.38,11.56%,7.19%,4.37%,,,,
1923.09,8.15,0.53,0.91,17.20,1923.71,4.16,135.35,8.72," 	2,153.64 ",15.07, 	239.81 ,7.46,,10.75,,14.82%,1.01,6.38,11.44%,7.24%,4.21%,,,,
1923.1,8.03,0.53,0.93,17.30,1923.79,4.14,132.58,8.70," 	2,121.20 ",15.38, 	246.12 ,7.32,,10.55,,15.17%,1.01,6.37,10.52%,7.28%,3.24%,,,,
1923.11,8.27,0.53,0.96,17.30,1923.87,4.11,136.55,8.72," 	2,196.22 ",15.78, 	253.83 ,7.55,,10.88,,14.67%,1.01,6.41,10.44%,7.27%,3.17%,,,,
1923.12,8.55,0.53,0.98,17.30,1923.96,4.09,141.17,8.75," 	2,282.31 ",16.18, 	261.60 ,7.81,,11.26,,14.35%,1.01,6.44,10.27%,7.25%,3.02%,,,,
1924.01,8.83,0.53,0.98,17.30,1924.04,4.06,145.79,8.78," 	2,368.88 ",16.11, 	261.78 ,8.07,,11.63,,13.96%,1.00,6.48,10.51%,7.24%,3.27%,,,,
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,147.30,8.86," 	2,405.44 ",16.14, 	263.51 ,8.16,,11.76,,13.89%,1.00,6.55,11.08%,7.09%,3.99%,,,,
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,145.33,8.94," 	2,385.30 ",16.16, 	265.26 ,8.06,,11.61,,14.00%,1.00,6.62,10.63%,7.03%,3.60%,,,,
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,142.82,9.02," 	2,356.50 ",16.19, 	267.06 ,7.92,,11.42,,14.27%,1.00,6.69,10.99%,6.97%,4.01%,,,,
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,142.32,9.04," 	2,360.62 ",16.12, 	267.33 ,7.90,,11.38,,14.22%,1.00,6.72,9.83%,6.98%,2.85%,,,,
1924.06,8.63,0.54,0.96,17.00,1924.46,3.98,145.01,9.07," 	2,417.76 ",16.05, 	267.55 ,8.05,,11.60,,14.00%,1.00,6.75,9.67%,6.90%,2.77%,,,,
1924.07,9.03,0.54,0.95,17.10,1924.54,3.96,150.84,9.05," 	2,527.60 ",15.88, 	266.14 ,8.38,,12.07,,13.49%,1.00,6.74,8.70%,6.96%,1.73%,,,,
1924.08,9.34,0.54,0.95,17.00,1924.62,3.94,156.94,9.13," 	2,642.50 ",15.91, 	267.84 ,8.72,,12.56,,12.77%,1.00,6.81,7.83%,6.90%,0.93%,,,,
1924.09,9.25,0.55,0.94,17.10,1924.71,3.93,154.51,9.10," 	2,614.50 ",15.74, 	266.40 ,8.58,,12.36,,13.03%,1.00,6.81,7.56%,6.81%,0.76%,,,,
1924.1,9.13,0.55,0.94,17.20,1924.79,3.91,151.62,9.08," 	2,578.39 ",15.58, 	264.98 ,8.42,,12.13,,13.44%,1.00,6.80,7.92%,6.95%,0.97%,,,,
1924.11,9.64,0.55,0.93,17.20,1924.87,3.89,160.09,9.11," 	2,735.32 ",15.51, 	265.08 ,8.89,,12.80,,12.72%,1.00,6.83,7.63%,6.95%,0.68%,,,,
1924.12,10.16,0.55,0.93,17.30,1924.96,3.88,167.75,9.08," 	2,879.13 ",15.36, 	263.54 ,9.31,,13.41,,12.39%,1.00,6.82,7.27%,7.09%,0.18%,,,,
1925.01,10.58,0.55,0.96,17.30,1925.04,3.86,174.69,9.15," 	3,011.24 ",15.80, 	272.29 ,9.69,,13.95,,11.99%,1.00,6.85,6.67%,6.94%,-0.26%,,,,
1925.02,10.67,0.56,0.98,17.20,1925.12,3.85,177.20,9.27," 	3,067.83 ",16.33, 	282.72 ,9.83,,14.14,,11.90%,1.00,6.92,6.12%,6.78%,-0.67%,,,,
1925.03,10.39,0.56,1.01,17.30,1925.21,3.83,171.55,9.29," 	2,983.46 ",16.68, 	290.02 ,9.52,,13.69,,12.42%,1.00,6.91,5.76%,6.83%,-1.07%,,,,
1925.04,10.28,0.57,1.04,17.20,1925.29,3.82,170.72,9.41," 	2,982.67 ",17.22, 	300.88 ,9.48,,13.62,,12.31%,1.00,6.98,6.50%,6.68%,-0.18%,,,,
1925.05,10.61,0.57,1.06,17.30,1925.37,3.80,175.18,9.42," 	3,074.34 ",17.55, 	308.01 ,9.73,,13.96,,12.01%,1.00,6.98,7.02%,6.73%,0.29%,,,,
1925.06,10.80,0.58,1.09,17.50,1925.46,3.79,176.28,9.39," 	3,107.36 ",17.79, 	313.61 ,9.80,,14.04,,12.07%,1.00,6.93,7.43%,6.92%,0.50%,,,,
1925.07,11.10,0.58,1.12,17.70,1925.54,3.77,179.13,9.35," 	3,171.32 ",18.03, 	319.13 ,9.96,,14.26,,12.04%,1.00,6.88,7.79%,7.03%,0.76%,,,,
1925.08,11.25,0.58,1.14,17.70,1925.62,3.76,181.55,9.41," 	3,228.06 ",18.45, 	327.97 ,10.11,,14.45,,11.91%,1.00,6.91,8.34%,7.02%,1.32%,,,,
1925.09,11.51,0.59,1.17,17.70,1925.71,3.74,185.75,9.48," 	3,316.71 ",18.88, 	337.15 ,10.36,,14.78,,11.68%,1.00,6.94,8.31%,7.01%,1.30%,,,,
1925.1,11.89,0.59,1.20,17.70,1925.79,3.73,191.88,9.55," 	3,440.42 ",19.32, 	346.36 ,10.72,,15.26,,11.27%,1.00,6.97,8.23%,7.00%,1.24%,,,,
1925.11,12.26,0.60,1.22,18.00,1925.87,3.71,194.55,9.45," 	3,502.49 ",19.41, 	349.39 ,10.89,,15.46,,11.22%,1.00,6.88,8.97%,7.09%,1.88%,,,,
1925.12,12.46,0.60,1.25,17.90,1925.96,3.70,198.83,9.57," 	3,593.87 ",19.95, 	360.54 ,11.15,,15.79,,10.96%,1.00,6.95,8.72%,7.02%,1.70%,,,,
1926.01,12.65,0.61,1.25,17.90,1926.04,3.68,201.86,9.69," 	3,663.28 ",19.93, 	361.69 ,11.34,,16.02,,10.72%,1.01,6.98,9.13%,7.00%,2.12%,,,,
1926.02,12.67,0.62,1.25,17.90,1926.12,3.65,202.18,9.81," 	3,683.91 ",19.92, 	362.87 ,11.39,,16.04,,10.71%,1.01,7.02,9.71%,6.97%,2.74%,,,,
1926.03,11.81,0.62,1.25,17.80,1926.21,3.62,189.52,9.99," 	3,468.32 ",20.03, 	366.51 ,10.71,,15.05,,11.13%,1.01,7.10,10.72%,6.95%,3.77%,,,,
1926.04,11.48,0.63,1.25,17.90,1926.29,3.60,183.19,10.05," 	3,367.90 ",19.90, 	365.83 ,10.40,,14.56,,11.40%,1.01,7.09,11.09%,6.97%,4.12%,,,,
1926.05,11.56,0.64,1.25,17.80,1926.37,3.57,185.51,10.23," 	3,426.10 ",19.99, 	369.28 ,10.58,,14.77,,11.11%,1.01,7.17,10.33%,6.88%,3.45%,,,,
1926.06,12.11,0.65,1.25,17.70,1926.46,3.54,195.43,10.41," 	3,625.40 ",20.09, 	372.72 ,11.20,,15.59,,10.46%,1.01,7.25,10.12%,6.70%,3.42%,,,,
1926.07,12.62,0.65,1.24,17.50,1926.54,3.51,205.99,10.65," 	3,837.72 ",20.31, 	378.30 ,11.87,,16.47,,9.86%,1.01,7.37,10.08%,6.47%,3.61%,,,,
1926.08,13.12,0.66,1.24,17.40,1926.62,3.48,215.38,10.83," 	4,029.52 ",20.41, 	381.76 ,12.49,,17.26,,9.31%,1.01,7.45,9.72%,6.30%,3.42%,,,,
1926.09,13.32,0.67,1.24,17.50,1926.71,3.45,217.41,10.90," 	4,084.56 ",20.27, 	380.86 ,12.69,,17.47,,9.08%,1.01,7.45,9.73%,6.33%,3.40%,,,,
1926.1,13.02,0.68,1.24,17.60,1926.79,3.43,211.31,10.96," 	3,987.03 ",20.16, 	380.33 ,12.43,,17.03,,9.15%,1.01,7.45,10.59%,6.35%,4.24%,,,,
1926.11,13.19,0.68,1.24,17.70,1926.87,3.40,212.86,11.01," 	4,033.59 ",20.03, 	379.51 ,12.62,,17.22,,8.94%,1.01,7.44,10.80%,6.38%,4.42%,,,,
1926.12,13.49,0.69,1.24,17.70,1926.96,3.37,217.70,11.14," 	4,142.91 ",20.01, 	380.82 ,13.01,,17.68,,8.63%,1.01,7.48,10.35%,6.34%,4.01%,,,,
1927.01,13.40,0.70,1.23,17.50,1927.04,3.34,218.72,11.37," 	4,180.34 ",20.06, 	383.41 ,13.19,,17.84,,8.35%,1.00,7.61,10.55%,6.11%,4.44%,,,,
1927.02,13.66,0.70,1.22,17.40,1927.12,3.34,224.25,11.55," 	4,304.33 ",19.99, 	383.80 ,13.63,,18.36,,7.78%,1.00,7.67,10.59%,6.06%,4.53%,,,,
1927.03,13.87,0.71,1.21,17.30,1927.21,3.34,229.01,11.72," 	4,414.52 ",19.95, 	384.48 ,14.03,,18.81,,7.51%,1.00,7.74,10.26%,5.92%,4.33%,,,,
1927.04,14.21,0.72,1.20,17.30,1927.29,3.34,234.62,11.83," 	4,541.74 ",19.76, 	382.58 ,14.49,,19.34,,6.79%,1.00,7.76,9.23%,5.85%,3.38%,,,,
1927.05,14.70,0.72,1.19,17.40,1927.37,3.34,241.32,11.87," 	4,690.50 ",19.47, 	378.43 ,15.00,,19.94,,6.45%,1.00,7.74,8.35%,5.84%,2.51%,,,,
1927.06,14.89,0.73,1.18,17.60,1927.46,3.34,241.66,11.85," 	4,716.33 ",19.07, 	372.18 ,15.12,,20.01,,6.35%,1.00,7.67,7.93%,5.96%,1.97%,,,,
1927.07,15.22,0.74,1.16,17.30,1927.54,3.34,251.30,12.16," 	4,924.24 ",19.22, 	376.60 ,15.82,,20.85,,6.04%,1.00,7.83,8.06%,5.71%,2.35%,,,,
1927.08,16.03,0.74,1.15,17.20,1927.62,3.33,266.21,12.34," 	5,236.61 ",19.15, 	376.66 ,16.86,,22.14,,5.44%,1.00,7.90,7.55%,5.65%,1.90%,,,,
1927.09,16.94,0.75,1.14,17.30,1927.71,3.33,279.70,12.38," 	5,522.20 ",18.87, 	372.60 ,17.82,,23.29,,4.94%,1.00,7.87,5.33%,5.64%,-0.31%,,,,
1927.1,16.68,0.76,1.13,17.40,1927.79,3.33,273.82,12.42," 	5,426.63 ",18.58, 	368.28 ,17.54,,22.84,,4.94%,1.00,7.85,3.92%,5.70%,-1.78%,,,,
1927.11,17.06,0.76,1.12,17.30,1927.87,3.33,281.68,12.60," 	5,603.15 ",18.51, 	368.18 ,18.13,,23.52,,4.69%,1.00,7.92,2.77%,5.72%,-2.94%,,,,
1927.12,17.46,0.77,1.11,17.30,1927.96,3.33,288.28,12.71," 	5,755.60 ",18.33, 	365.91 ,18.65,,24.10,,4.39%,1.00,7.94,2.46%,5.79%,-3.33%,,,,
1928.01,17.53,0.78,1.13,17.30,1928.04,3.33,289.44,12.82," 	5,800.02 ",18.71, 	374.87 ,18.81,,24.22,,4.13%,1.00,7.96,2.86%,5.94%,-3.09%,,,,
1928.02,17.32,0.78,1.16,17.10,1928.12,3.35,289.32,13.08," 	5,819.41 ",19.29, 	388.07 ,18.87,,24.22,,3.90%,1.00,8.06,2.71%,5.92%,-3.22%,,,,
1928.03,18.25,0.79,1.18,17.10,1928.21,3.38,304.85,13.20," 	6,154.00 ",19.66, 	396.89 ,19.94,,25.51,,3.66%,1.00,8.07,1.50%,5.95%,-4.45%,,,,
1928.04,19.40,0.80,1.20,17.10,1928.29,3.40,324.06,13.31," 	6,564.18 ",20.05, 	406.03 ,21.26,,27.10,,3.18%,1.00,8.08,0.42%,5.91%,-5.48%,,,,
1928.05,20.00,0.80,1.22,17.20,1928.37,3.42,332.14,13.34," 	6,750.37 ",20.29, 	412.45 ,21.83,,27.73,,2.88%,1.00,8.04,0.37%,6.07%,-5.70%,,,,
1928.06,19.02,0.81,1.25,17.10,1928.46,3.44,317.71,13.53," 	6,480.06 ",20.80, 	424.17 ,20.91,,26.48,,2.86%,1.00,8.09,1.07%,6.03%,-4.97%,,,,
1928.07,19.16,0.82,1.27,17.10,1928.54,3.47,320.05,13.64," 	6,550.94 ",21.18, 	433.54 ,21.08,,26.61,,2.53%,1.00,8.10,2.86%,6.06%,-3.20%,,,,
1928.08,19.78,0.82,1.29,17.10,1928.62,3.49,330.41,13.75," 	6,786.38 ",21.55, 	442.59 ,21.76,,27.39,,2.16%,1.00,8.11,2.60%,6.09%,-3.49%,,,,
1928.09,21.17,0.83,1.31,17.30,1928.71,3.51,349.54,13.70," 	7,202.77 ",21.66, 	446.39 ,23.00,,28.87,,1.81%,1.00,8.02,1.57%,6.24%,-4.67%,,,,
1928.1,21.60,0.84,1.34,17.20,1928.79,3.53,358.71,13.90," 	7,415.66 ",22.17, 	458.33 ,23.58,,29.50,,1.43%,1.00,8.08,2.46%,6.28%,-3.82%,,,,
1928.11,23.06,0.84,1.36,17.20,1928.87,3.56,382.96,14.00," 	7,941.03 ",22.54, 	467.30 ,25.12,,31.34,,0.96%,1.00,8.09,1.80%,6.30%,-4.50%,,,,
1928.12,23.15,0.85,1.38,17.10,1928.96,3.58,386.70,14.20," 	8,043.17 ",23.05, 	479.46 ,25.30,,31.47,,0.73%,1.00,8.14,1.41%,6.27%,-4.86%,,,,
1929.01,24.86,0.86,1.40,17.10,1929.04,3.60,415.27,14.37," 	8,662.19 ",23.37, 	487.47 ,27.08,,33.59,,0.45%,1.01,8.15,0.54%,6.29%,-5.75%,,,,
1929.02,24.99,0.87,1.42,17.10,1929.12,3.57,417.44,14.53," 	8,732.75 ",23.69, 	495.52 ,27.13,,33.56,,0.65%,1.01,8.20,0.49%,6.35%,-5.86%,,,,
1929.03,25.43,0.88,1.44,17.00,1929.21,3.55,427.29,14.79," 	8,964.56 ",24.16, 	506.92 ,27.68,,34.13,,0.42%,1.01,8.29,0.25%,6.26%,-6.01%,,,,
1929.04,25.28,0.89,1.46,16.90,1929.29,3.52,427.28,15.04," 	8,990.71 ",24.63, 	518.18 ,27.57,,33.90,,0.22%,1.01,8.38,-1.01%,6.25%,-7.26%,,,,
1929.05,25.66,0.90,1.48,17.00,1929.37,3.50,431.15,15.12," 	9,098.69 ",24.80, 	523.37 ,27.70,,33.97,,0.17%,1.01,8.37,-0.73%,6.29%,-7.02%,,,,
1929.06,26.15,0.91,1.50,17.10,1929.46,3.47,436.82,15.20," 	9,244.95 ",24.97, 	528.54 ,27.94,,34.17,,0.23%,1.01,8.36,-0.67%,6.34%,-7.01%,,,,
1929.07,28.48,0.92,1.51,17.30,1929.54,3.45,470.24,15.19," 	9,979.08 ",25.00, 	530.49 ,29.93,,36.51,,-0.16%,1.01,8.31,-1.15%,6.44%,-7.59%,,,,
1929.08,30.10,0.93,1.53,17.30,1929.62,3.42,496.98,15.36," 	10,573.86 ",25.31, 	538.53 ,31.48,,38.29,,-0.47%,1.01,8.35,-1.83%,6.42%,-8.24%,,,,
1929.09,31.30,0.94,1.55,17.30,1929.71,3.39,516.80,15.52," 	11,022.93 ",25.63, 	546.57 ,32.56,,39.50,,-0.61%,1.01,8.39,-1.42%,6.17%,-7.58%,,,,
1929.1,27.99,0.95,1.57,17.30,1929.79,3.37,462.15,15.69," 	9,885.12 ",25.96, 	555.18 ,28.96,,35.05,,-0.37%,1.00,8.43,-0.13%,6.22%,-6.35%,,,,
1929.11,20.58,0.96,1.59,17.30,1929.87,3.34,339.80,15.85," 	7,296.42 ",26.27, 	564.07 ,21.17,,25.59,,0.71%,1.00,8.48,2.81%,6.20%,-3.39%,,,,
1929.12,21.40,0.97,1.61,17.20,1929.96,3.32,355.39,16.11," 	7,660.07 ",26.74, 	576.30 ,22.01,,26.57,,0.29%,1.00,8.57,2.11%,6.12%,-4.01%,,,,
1930.01,21.71,0.97,1.56,17.10,1930.04,3.29,362.65,16.22," 	7,845.61 ",26.01, 	562.67 ,22.31,,26.90,,-0.01%,1.00,8.66,1.92%,6.11%,-4.19%,,,,
1930.02,23.07,0.97,1.50,17.00,1930.12,3.29,387.63,16.33," 	8,415.57 ",25.25, 	548.27 ,23.70,,28.53,,-0.44%,1.00,8.73,1.11%,5.99%,-4.87%,,,,
1930.03,23.94,0.97,1.45,16.90,1930.21,3.30,404.63,16.44," 	8,814.34 ",24.51, 	533.87 ,24.59,,29.57,,-0.75%,1.00,8.81,0.63%,5.94%,-5.31%,,,,
1930.04,25.46,0.97,1.40,17.00,1930.29,3.30,427.79,16.35," 	9,348.53 ",23.47, 	512.96 ,25.84,,31.04,,-1.19%,1.00,8.77,0.18%,6.01%,-5.83%,,,,
1930.05,23.94,0.97,1.34,16.90,1930.37,3.31,404.63,16.47," 	8,872.41 ",22.70, 	497.73 ,24.31,,29.17,,-1.15%,1.00,8.85,-0.72%,5.97%,-6.69%,,,,
1930.06,21.52,0.98,1.29,16.80,1930.46,3.31,365.89,16.58," 	8,053.29 ",21.93, 	482.75 ,21.87,,26.24,,-0.90%,1.00,8.92,-0.67%,5.84%,-6.51%,,,,
1930.07,21.06,0.98,1.24,16.60,1930.54,3.32,362.39,16.79," 	8,006.90 ",21.29, 	470.30 ,21.55,,25.85,,-0.90%,1.00,9.05,-0.16%,5.80%,-5.97%,,,,
1930.08,20.79,0.98,1.18,16.50,1930.62,3.32,359.91,16.91," 	7,983.29 ",20.48, 	454.27 ,21.30,,25.56,,-0.68%,1.00,9.13,0.13%,5.75%,-5.62%,,,,
1930.09,20.78,0.98,1.13,16.60,1930.71,3.32,357.57,16.82," 	7,962.47 ",19.44, 	432.99 ,21.07,,25.29,,-0.42%,1.00,9.10,0.62%,5.83%,-5.21%,,,,
1930.1,17.92,0.98,1.08,16.50,1930.79,3.33,310.22,16.94," 	6,939.62 ",18.64, 	417.07 ,18.21,,21.88,,0.31%,1.00,9.17,2.16%,5.78%,-3.62%,,,,
1930.11,16.62,0.98,1.02,16.40,1930.87,3.33,289.47,17.05," 	6,507.22 ",17.82, 	400.53 ,16.94,,20.38,,0.71%,1.00,9.25,3.11%,5.73%,-2.62%,,,,
1930.12,15.51,0.98,0.97,16.10,1930.96,3.34,275.17,17.39," 	6,218.35 ",17.21, 	388.90 ,16.06,,19.35,,1.05%,1.00,9.45,3.13%,5.47%,-2.34%,,,,
1931.01,15.98,0.97,0.94,15.90,1931.04,3.34,287.08,17.37," 	6,520.08 ",16.89, 	383.53 ,16.71,,20.17,,0.88%,1.00,9.59,2.72%,5.35%,-2.63%,,,,
1931.02,17.20,0.95,0.91,15.70,1931.12,3.37,312.93,17.34," 	7,140.08 ",16.56, 	377.76 ,18.16,,21.96,,0.56%,1.00,9.71,1.19%,5.19%,-4.00%,,,,
1931.03,17.53,0.94,0.88,15.60,1931.21,3.40,320.98,17.21," 	7,356.45 ",16.11, 	369.29 ,18.58,,22.49,,0.40%,1.00,9.78,0.94%,5.02%,-4.09%,,,,
1931.04,15.86,0.93,0.85,15.50,1931.29,3.43,292.28,17.08," 	6,731.19 ",15.66, 	360.75 ,16.87,,20.46,,0.96%,1.00,9.85,1.50%,4.85%,-3.35%,,,,
1931.05,14.33,0.91,0.82,15.30,1931.37,3.45,267.53,17.05," 	6,194.06 ",15.31, 	354.44 ,15.40,,18.72,,1.59%,1.00,9.98,2.12%,4.62%,-2.50%,,,,
1931.06,13.87,0.90,0.79,15.10,1931.46,3.48,262.37,17.03," 	6,107.49 ",14.94, 	347.87 ,15.06,,18.36,,1.64%,1.00,10.12,2.46%,4.24%,-1.78%,,,,
1931.07,14.33,0.89,0.76,15.10,1931.54,3.51,271.08,16.77," 	6,342.58 ",14.38, 	336.38 ,15.52,,18.96,,1.36%,1.00,10.12,2.64%,4.21%,-1.57%,,,,
1931.08,13.90,0.87,0.73,15.10,1931.62,3.54,262.94,16.52," 	6,184.47 ",13.81, 	324.80 ,15.01,,18.38,,1.55%,1.00,10.13,2.77%,4.05%,-1.27%,,,,
1931.09,11.83,0.86,0.70,15.00,1931.71,3.57,225.28,16.38," 	5,330.66 ",13.33, 	315.42 ,12.82,,15.76,,2.71%,1.00,10.20,4.26%,3.81%,0.45%,,,,
1931.1,10.25,0.85,0.67,14.90,1931.79,3.60,196.50,16.23," 	4,681.71 ",12.84, 	306.02 ,11.15,,13.76,,3.78%,1.00,10.28,5.12%,3.58%,1.54%,,,,
1931.11,10.39,0.83,0.64,14.70,1931.87,3.62,201.89,16.19," 	4,842.37 ",12.44, 	298.28 ,11.42,,14.16,,3.46%,1.00,10.42,4.26%,3.35%,0.91%,,,,
1931.12,8.44,0.82,0.61,14.60,1931.96,3.65,165.12,16.04," 	3,992.56 ",11.93, 	288.56 ,9.31,,11.61,,5.41%,1.00,10.50,5.58%,3.19%,2.39%,,,,
1932.01,8.30,0.79,0.59,14.30,1932.04,3.68,165.79,15.85," 	4,040.63 ",11.85, 	288.83 ,9.31,,11.69,,5.40%,1.01,10.73,5.59%,2.82%,2.78%,,,,
1932.02,8.23,0.77,0.58,14.10,1932.12,3.65,166.73,15.53," 	4,094.93 ",11.68, 	286.94 ,9.34,,11.79,,5.27%,1.01,10.94,5.12%,2.57%,2.55%,,,,
1932.03,8.26,0.74,0.56,14.00,1932.21,3.62,168.53,15.10," 	4,170.11 ",11.43, 	282.72 ,9.41,,11.95,,5.26%,1.01,11.08,4.28%,2.33%,1.96%,,,,
1932.04,6.28,0.71,0.54,13.90,1932.29,3.59,129.05,14.66," 	3,223.53 ",11.16, 	278.88 ,7.19,,9.19,,8.50%,1.01,11.23,6.56%,2.16%,4.41%,,,,
1932.05,5.51,0.69,0.53,13.70,1932.37,3.56,114.88,14.32," 	2,899.38 ",10.98, 	277.15 ,6.39,,8.24,,10.13%,1.01,11.45,7.76%,1.85%,5.92%,,,,
1932.06,4.77,0.66,0.51,13.60,1932.46,3.53,100.18,13.86," 	2,557.60 ",10.71, 	273.45 ,5.57,,7.24,,12.41%,1.01,11.60,9.73%,1.73%,8.00%,,,,
1932.07,5.01,0.63,0.49,13.60,1932.54,3.50,105.23,13.30," 	2,714.58 ",10.36, 	267.29 ,5.84,,7.65,,11.54%,1.01,11.67,9.48%,1.64%,7.84%,,,,
1932.08,7.53,0.61,0.48,13.50,1932.62,3.46,159.32,12.84," 	4,137.82 ",10.09, 	261.95 ,8.83,,11.63,,5.81%,1.01,11.82,4.90%,1.46%,3.44%,,,,
1932.09,8.26,0.58,0.46,13.40,1932.71,3.43,176.07,12.36," 	4,599.60 ",9.81, 	256.15 ,9.76,,12.89,,4.69%,1.01,11.97,3.97%,1.35%,2.61%,,,,
1932.1,7.12,0.55,0.44,13.30,1932.79,3.40,152.92,11.88," 	4,020.46 ",9.52, 	250.32 ,8.48,,11.24,,6.14%,1.01,12.13,6.06%,1.12%,4.94%,,,,
1932.11,7.05,0.53,0.43,13.20,1932.87,3.37,152.56,11.40," 	4,036.07 ",9.23, 	244.28 ,8.46,,11.26,,6.06%,1.01,12.28,6.18%,0.95%,5.23%,,,,
1932.12,6.82,0.50,0.41,13.10,1932.96,3.34,148.71,10.90," 	3,958.24 ",8.94, 	237.96 ,8.26,,11.03,,6.26%,1.01,12.44,6.43%,0.78%,5.66%,,,,
1933.01,7.09,0.50,0.41,12.90,1933.04,3.31,156.99,10.96," 	4,203.05 ",9.13, 	244.54 ,8.73,,11.69,,5.54%,1.00,12.71,6.47%,0.59%,5.88%,,,,
1933.02,6.25,0.49,0.42,12.70,1933.12,3.29,140.57,11.02," 	3,788.02 ",9.33, 	251.52 ,7.83,,10.52,,6.72%,1.00,12.96,8.25%,0.41%,7.84%,,,,
1933.03,6.23,0.49,0.42,12.60,1933.21,3.28,141.23,10.99," 	3,830.56 ",9.46, 	256.70 ,7.87,,10.63,,6.58%,1.00,13.11,8.37%,0.13%,8.23%,,,,
1933.04,6.89,0.48,0.42,12.60,1933.29,3.26,156.20,10.88," 	4,260.96 ",9.52, 	259.74 ,8.72,,11.81,,5.31%,1.00,13.17,7.49%,-0.00%,7.50%,,,,
1933.05,8.87,0.48,0.42,12.60,1933.37,3.25,201.08,10.77," 	5,509.92 ",9.58, 	262.45 ,11.25,,15.25,,2.75%,1.00,13.22,5.15%,-0.08%,5.23%,,,,
1933.06,10.39,0.47,0.43,12.70,1933.46,3.23,233.69,10.57," 	6,427.44 ",9.56, 	262.91 ,13.10,,17.77,,1.53%,1.00,13.17,3.77%,-0.02%,3.79%,,,,
1933.07,11.23,0.47,0.43,13.10,1933.54,3.22,244.87,10.14," 	6,758.20 ",9.32, 	257.27 ,13.75,,18.66,,1.37%,1.00,12.82,3.56%,0.33%,3.24%,,,,
1933.08,10.67,0.46,0.43,13.20,1933.62,3.20,230.89,9.95," 	6,395.44 ",9.31, 	257.74 ,13.00,,17.65,,1.94%,1.00,12.77,3.71%,0.44%,3.27%,,,,
1933.09,10.58,0.46,0.43,13.20,1933.71,3.18,228.95,9.85," 	6,364.22 ",9.36, 	260.16 ,12.92,,17.55,,1.94%,1.00,12.83,3.97%,0.36%,3.60%,,,,
1933.1,9.55,0.45,0.44,13.20,1933.79,3.17,206.66,9.74," 	5,767.20 ",9.41, 	262.69 ,11.70,,15.90,,2.71%,1.00,12.88,4.94%,0.34%,4.60%,,,,
1933.11,9.78,0.45,0.44,13.20,1933.87,3.15,211.63,9.63," 	5,928.49 ",9.47, 	265.21 ,12.01,,16.33,,2.50%,1.00,12.93,4.21%,0.32%,3.88%,,,,
1933.12,9.97,0.44,0.44,13.20,1933.96,3.14,215.75,9.52," 	6,065.89 ",9.52, 	267.70 ,12.28,,16.71,,2.34%,1.00,12.98,4.15%,0.30%,3.85%,,,,
1934.01,10.54,0.44,0.44,13.20,1934.04,3.12,228.08,9.54," 	6,435.03 ",9.61, 	271.20 ,13.03,,17.72,,1.89%,1.00,13.03,3.91%,0.28%,3.63%,,,,
